Zip,Total,White,Black,Asian,Biracial,Other,state_name,Male,Female,Age,Home Price,Houses,Household Income
29556,12089,2618,9090,81,107,193,South Carolina,5212,6877,39.4,66700.0,5036.0,42894.0
29566,17603,14788,2003,476,50,286,South Carolina,8505,9098,53.7,170800.0,7948.0,62548.0
29572,9395,8539,680,23,144,9,South Carolina,4588,4807,55.6,277500.0,4660.0,93269.0
29576,31037,28634,1509,300,358,236,South Carolina,14429,16608,59.1,205700.0,14069.0,72665.0
29583,4985,3046,1874,0,31,34,South Carolina,2445,2540,43.6,73100.0,1919.0,54293.0
29596,2170,1571,506,20,40,33,South Carolina,1190,980,47.1,56600.0,922.0,53216.0
29605,37130,19209,14912,194,1281,1534,South Carolina,17374,19756,36.0,152000.0,14219.0,82442.0
29609,29191,22034,4945,594,700,918,South Carolina,14252,14939,37.4,185500.0,11874.0,76094.0
29611,30274,17506,9265,148,628,2727,South Carolina,14457,15817,36.0,86700.0,11331.0,42868.0
29628,2505,1357,961,0,187,0,South Carolina,1145,1360,37.7,48200.0,1005.0,40441.0
29645,9643,7397,1810,0,230,206,South Carolina,4560,5083,39.8,88100.0,3656.0,55831.0
29659,89,52,37,0,0,0,South Carolina,34,55,47.9,,47.0,32483.0
29665,140,72,0,0,0,68,South Carolina,64,76,35.6,36700.0,91.0,31435.0
29672,12153,11106,744,125,67,111,South Carolina,6222,5931,53.4,235300.0,5382.0,87673.0
29685,1704,1596,79,10,19,0,South Carolina,897,807,54.8,,701.0,138981.0
29691,11113,9384,538,135,633,423,South Carolina,5153,5960,40.5,103500.0,4445.0,46411.0
29704,3693,3305,200,0,188,0,South Carolina,1877,1816,46.6,148100.0,1470.0,71626.0
29849,518,297,221,0,0,0,South Carolina,196,322,23.5,,146.0,37570.0
29743,861,840,0,0,21,0,South Carolina,432,429,41.0,158700.0,373.0,50390.0
29829,11879,8614,2991,68,101,105,South Carolina,5777,6102,35.2,143500.0,4218.0,67960.0
29847,5506,2645,2565,0,54,242,South Carolina,3089,2417,36.0,87200.0,1913.0,65932.0
29851,7328,6163,955,47,22,141,South Carolina,3600,3728,39.3,89600.0,2816.0,60958.0
29910,41018,33920,2575,593,1014,2916,South Carolina,20446,20572,39.4,282900.0,15045.0,92397.0
29923,377,45,312,0,20,0,South Carolina,182,195,42.2,47300.0,154.0,26768.0
29941,587,254,333,0,0,0,South Carolina,241,346,55.0,,278.0,28465.0
29935,3928,2753,855,213,59,48,South Carolina,2039,1889,35.2,168400.0,1857.0,53925.0
29936,13666,6803,6558,38,86,181,South Carolina,6791,6875,39.0,135500.0,5038.0,53144.0
29075,3028,2266,639,0,11,112,South Carolina,1608,1420,36.9,201000.0,995.0,74608.0
29081,1317,803,453,5,0,56,South Carolina,571,746,46.8,69800.0,497.0,61773.0
29111,1663,932,689,0,42,0,South Carolina,898,765,41.2,87600.0,580.0,67217.0
29122,40,24,16,0,0,0,South Carolina,15,25,63.5,,21.0,57690.0
29142,5187,1577,3391,12,207,0,South Carolina,2423,2764,43.3,95200.0,2034.0,42499.0
29152,1827,1340,261,30,151,45,South Carolina,945,882,22.6,,627.0,34621.0
29161,11261,5813,5175,35,147,91,South Carolina,5246,6015,39.7,87200.0,4124.0,54509.0
29166,849,635,207,0,2,5,South Carolina,444,405,49.5,88900.0,361.0,55377.0
29170,21555,17239,2915,445,844,112,South Carolina,10358,11197,37.4,131700.0,8435.0,66136.0
29206,19182,15033,3131,324,375,319,South Carolina,9370,9812,39.5,245600.0,8146.0,110339.0
29229,50866,16480,28285,2280,1720,2101,South Carolina,22903,27963,34.1,167600.0,17353.0,79266.0
29323,12489,10615,1291,182,209,192,South Carolina,5980,6509,43.7,115900.0,5192.0,63033.0
29330,8987,7985,516,169,231,86,South Carolina,4310,4677,40.6,93300.0,3170.0,54233.0
29341,20482,14092,5410,145,283,552,South Carolina,10093,10389,37.2,134400.0,7500.0,61966.0
29351,1329,1212,95,0,0,22,South Carolina,709,620,47.8,51500.0,540.0,44768.0
29355,928,814,101,13,0,0,South Carolina,449,479,44.4,81200.0,388.0,72992.0
29356,8459,7854,475,33,43,54,South Carolina,4208,4251,50.4,150100.0,3550.0,64151.0
29379,17485,10724,6130,3,534,94,South Carolina,8512,8973,43.6,78400.0,7462.0,53181.0
29670,9297,6865,1874,202,269,87,South Carolina,4982,4315,37.4,143100.0,3724.0,62239.0
29680,32031,24280,6161,419,510,661,South Carolina,15661,16370,37.8,175900.0,11242.0,86613.0
29681,57959,46616,6962,1815,1393,1173,South Carolina,28598,29361,38.9,222600.0,19915.0,104033.0
29709,7081,5094,1826,20,125,16,South Carolina,3423,3658,42.1,80300.0,2759.0,54372.0
29724,39,39,0,0,0,0,South Carolina,13,26,17.5,,7.0,
29730,55937,30391,21541,641,1586,1778,South Carolina,26988,28949,35.0,140900.0,21874.0,60914.0
29745,30697,25053,4842,238,327,237,South Carolina,14899,15798,40.7,157200.0,11706.0,70337.0
29812,11357,5917,4955,32,77,376,South Carolina,5472,5885,40.5,84300.0,4266.0,51441.0
29831,4332,2957,1109,14,225,27,South Carolina,2188,2144,43.7,87400.0,1705.0,54210.0
29842,7462,4084,3082,9,212,75,South Carolina,3661,3801,40.4,89500.0,2809.0,49861.0
29843,1195,1027,163,0,5,0,South Carolina,584,611,44.4,65400.0,504.0,43339.0
29212,29586,20517,6439,1032,876,722,South Carolina,13995,15591,42.5,168400.0,12056.0,89208.0
29303,25089,15302,7727,966,670,424,South Carolina,12052,13037,30.7,90900.0,8639.0,43664.0
29365,11211,9683,1173,156,153,46,South Carolina,5664,5547,37.3,150700.0,4042.0,69711.0
29388,15721,12051,2685,40,597,348,South Carolina,7476,8245,38.7,107000.0,5903.0,58861.0
29401,9627,8197,1189,98,135,8,South Carolina,4289,5338,28.0,986600.0,3765.0,159927.0
29405,29677,8782,19763,103,787,242,South Carolina,15242,14435,35.7,138400.0,10203.0,53266.0
29412,40275,32557,6194,731,590,203,South Carolina,19366,20909,40.2,297100.0,16539.0,97667.0
29423,1035,706,204,15,105,5,South Carolina,418,617,19.6,,0.0,
29426,1888,787,1101,0,0,0,South Carolina,783,1105,47.4,138800.0,642.0,62533.0
29003,6510,2393,3877,29,50,161,South Carolina,3085,3425,42.3,77900.0,2364.0,51433.0
29030,1928,883,1021,0,0,24,South Carolina,914,1014,49.9,122600.0,760.0,84326.0
29051,2007,654,1350,0,3,0,South Carolina,1635,372,28.1,113300.0,267.0,55080.0
29054,9260,8587,198,92,54,329,South Carolina,4732,4528,42.3,166700.0,3459.0,82940.0
29063,39090,26739,10240,535,1333,243,South Carolina,19502,19588,37.3,170400.0,14011.0,93044.0
29018,2971,942,1927,45,40,17,South Carolina,1446,1525,50.0,87400.0,1173.0,60174.0
29033,12541,8681,2847,529,284,200,South Carolina,6082,6459,33.8,124800.0,5557.0,64250.0
29052,2111,4,2106,0,1,0,South Carolina,778,1333,49.3,49800.0,712.0,42297.0
29069,4393,2626,1626,54,79,8,South Carolina,2049,2344,45.8,74200.0,1935.0,38816.0
29079,10,0,10,0,0,0,South Carolina,0,10,,,10.0,
29108,20890,10544,8647,31,249,1419,South Carolina,10054,10836,36.8,79700.0,7752.0,49718.0
29138,11196,6073,3437,0,208,1478,South Carolina,5601,5595,37.4,80800.0,3759.0,54099.0
29112,3841,2192,1494,0,142,13,South Carolina,1771,2070,48.1,67700.0,1604.0,47625.0
29127,8339,6626,1642,5,0,66,South Carolina,4001,4338,51.6,169400.0,3634.0,74066.0
29130,5755,3040,2364,74,235,42,South Carolina,2848,2907,52.4,171400.0,2411.0,58961.0
29150,39616,18149,19687,617,648,515,South Carolina,18248,21368,36.0,117700.0,15477.0,55123.0
29204,18709,7363,10558,253,358,177,South Carolina,8732,9977,36.1,133500.0,7160.0,61710.0
29006,10720,7724,2475,0,239,282,South Carolina,5068,5652,41.4,111700.0,3987.0,58656.0
29010,12469,4180,8098,6,73,112,South Carolina,6773,5696,41.4,74000.0,4374.0,46068.0
29031,1136,204,887,0,45,0,South Carolina,586,550,40.7,82800.0,488.0,55749.0
29048,4825,1931,2642,0,189,63,South Carolina,2672,2153,54.7,105300.0,2006.0,45941.0
29062,131,63,68,0,0,0,South Carolina,86,45,46.3,80000.0,56.0,28918.0
29065,509,139,370,0,0,0,South Carolina,203,306,53.1,89400.0,234.0,54379.0
29067,11093,8412,2325,22,305,29,South Carolina,6389,4704,38.7,94700.0,3579.0,53565.0
29073,46555,37971,5693,456,1802,633,South Carolina,22003,24552,38.0,136400.0,17399.0,67973.0
29107,2737,1806,884,0,46,1,South Carolina,1283,1454,38.8,57800.0,1097.0,48479.0
29536,16012,6625,8369,0,531,487,South Carolina,7520,8492,36.8,75300.0,5702.0,40917.0
29544,5301,5031,173,0,75,22,South Carolina,2549,2752,37.9,135600.0,1969.0,50700.0
29565,7836,3812,3893,53,64,14,South Carolina,3529,4307,32.9,65200.0,2606.0,48278.0
29575,18727,16458,627,221,507,914,South Carolina,8934,9793,52.2,203300.0,8187.0,67645.0
29585,15022,12524,1573,168,66,691,South Carolina,7314,7708,58.0,333100.0,6976.0,98386.0
29630,14972,12339,1509,473,429,222,South Carolina,7402,7570,28.6,126100.0,6717.0,47768.0
29638,3225,2343,707,68,86,21,South Carolina,1530,1695,43.0,87500.0,1148.0,62416.0
29646,28182,15666,11606,7,321,582,South Carolina,13424,14758,37.6,102300.0,10602.0,48062.0
29651,47493,39530,4437,1019,1179,1328,South Carolina,23804,23689,39.2,160800.0,17473.0,78038.0
29654,9306,7963,1011,11,239,82,South Carolina,4379,4927,44.1,89600.0,3834.0,58377.0
29662,15696,10087,4234,296,406,673,South Carolina,7286,8410,38.9,151700.0,6172.0,70126.0
29669,12058,10823,1017,0,165,53,South Carolina,5852,6206,42.1,113300.0,4608.0,58346.0
29828,689,542,147,0,0,0,South Carolina,304,385,48.6,71000.0,350.0,55950.0
29801,28308,14060,12866,361,524,497,South Carolina,13347,14961,39.2,126100.0,10910.0,56001.0
29816,971,836,114,0,0,21,South Carolina,536,435,37.5,57600.0,438.0,31270.0
29826,119,18,100,0,1,0,South Carolina,53,66,52.1,53100.0,71.0,34511.0
29469,880,814,45,0,12,9,South Carolina,514,366,55.9,273300.0,457.0,113097.0
29479,6758,2415,4199,11,116,17,South Carolina,3276,3482,38.8,105700.0,2470.0,47259.0
29483,81942,59073,16962,793,2579,2535,South Carolina,39094,42848,36.5,189800.0,29706.0,75858.0
29487,2999,1265,1723,0,11,0,South Carolina,1510,1489,49.8,288000.0,1100.0,67686.0
29506,20823,6229,14159,76,190,169,South Carolina,9542,11281,34.7,93000.0,7149.0,47452.0
29511,4986,4435,306,31,35,179,South Carolina,2430,2556,41.2,151000.0,1958.0,59343.0
29516,1038,496,392,0,143,7,South Carolina,460,578,38.5,54200.0,340.0,48019.0
29519,228,110,118,0,0,0,South Carolina,139,89,54.0,63000.0,110.0,37335.0
29526,46369,36602,7731,509,654,873,South Carolina,23410,22959,39.7,160100.0,16287.0,59986.0
30339,23373,13192,5271,3328,719,863,Georgia,10959,12414,33.9,332300.0,12263.0,117826.0
30401,13598,7483,5606,0,254,255,Georgia,6532,7066,35.8,74100.0,5022.0,46162.0
30452,1372,1017,277,15,63,0,Georgia,657,715,46.5,86700.0,549.0,58028.0
30455,465,363,87,0,9,6,Georgia,218,247,55.4,77500.0,207.0,47573.0
30457,5885,4018,1840,0,22,5,Georgia,3048,2837,42.3,70500.0,2331.0,59202.0
30467,12070,6630,5191,100,39,110,Georgia,5899,6171,42.2,79100.0,4566.0,55162.0
30504,26966,22133,1662,761,799,1611,Georgia,13701,13265,32.0,170000.0,8449.0,66840.0
30510,9042,7728,632,149,175,358,Georgia,3568,5474,37.1,111200.0,2380.0,53315.0
30354,16398,3298,11580,192,745,583,Georgia,6929,9469,33.1,97400.0,6277.0,45300.0
30421,3322,2724,444,0,105,49,Georgia,1476,1846,40.8,83000.0,1404.0,60471.0
30434,5386,1778,3459,4,5,140,Georgia,2674,2712,35.3,70200.0,1872.0,47072.0
30436,12092,8580,2456,18,140,898,Georgia,5755,6337,38.2,78700.0,4493.0,52193.0
30441,1701,1221,451,3,14,12,Georgia,873,828,41.8,75200.0,713.0,59249.0
30448,76,22,50,0,4,0,Georgia,39,37,45.5,65000.0,21.0,84567.0
30456,1936,824,1040,8,64,0,Georgia,885,1051,43.6,81100.0,757.0,46938.0
30461,14366,10592,3166,217,322,69,Georgia,7452,6914,36.3,147400.0,5463.0,68933.0
30471,5085,3248,1520,63,181,73,Georgia,2614,2471,36.0,59600.0,1861.0,40138.0
30512,21080,20419,130,161,201,169,Georgia,10323,10757,53.8,199900.0,8325.0,63915.0
30522,897,897,0,0,0,0,Georgia,490,407,54.0,159000.0,479.0,59848.0
30552,1805,1633,5,0,37,130,Georgia,904,901,44.0,194300.0,661.0,62749.0
30530,6330,5641,275,117,169,128,Georgia,3085,3245,39.3,132500.0,2201.0,61186.0
30535,7431,6778,54,268,166,165,Georgia,3755,3676,41.5,153700.0,2693.0,58171.0
30548,18630,16240,1158,568,472,192,Georgia,9489,9141,42.4,289800.0,6461.0,102886.0
30017,24416,13507,7640,1969,650,650,Georgia,11303,13113,38.4,259700.0,7364.0,117506.0
30025,9308,7013,1848,0,102,345,Georgia,4646,4662,42.3,190900.0,3361.0,85795.0
30038,39104,1825,36735,86,329,129,Georgia,17695,21409,33.4,123800.0,14252.0,62867.0
30052,65959,42645,18306,1706,1856,1446,Georgia,32266,33693,36.5,176900.0,21231.0,79865.0
30055,3306,3026,91,0,26,163,Georgia,1576,1730,39.7,160800.0,1076.0,82330.0
30071,25218,10620,4994,2669,776,6159,Georgia,12824,12394,30.4,170300.0,7474.0,67198.0
30019,49262,32661,11231,2250,1659,1461,Georgia,22779,26483,36.9,242300.0,14134.0,116008.0
30005,40056,23989,4197,9999,1338,533,Georgia,20307,19749,37.6,418000.0,13260.0,159960.0
30008,31982,11686,13063,681,1199,5353,Georgia,16168,15814,32.0,157400.0,10804.0,65173.0
30022,68807,43800,9540,11935,1525,2007,Georgia,33927,34880,39.0,389800.0,24134.0,141259.0
30024,77334,47210,7464,19231,1823,1606,Georgia,36966,40368,38.6,327500.0,23732.0,131117.0
30041,66531,53284,1751,9473,1521,502,Georgia,32963,33568,39.4,340000.0,22355.0,129633.0
30066,55548,41897,7559,4123,1017,952,Georgia,27122,28426,41.3,242400.0,20163.0,112926.0
30082,29011,14190,9740,2090,1129,1862,Georgia,13776,15235,36.6,248800.0,11504.0,93114.0
30083,58323,7837,45448,2987,1174,877,Georgia,27559,30764,33.7,116200.0,19711.0,51785.0
30094,34928,13197,18992,812,1167,760,Georgia,16214,18714,41.0,158500.0,11718.0,80359.0
30113,6649,6212,166,147,57,67,Georgia,3236,3413,41.1,125100.0,2419.0,56994.0
30125,23814,17323,2907,95,403,3086,Georgia,11433,12381,38.5,101600.0,8862.0,62434.0
30145,7142,6414,624,17,87,0,Georgia,3672,3470,45.1,167000.0,2577.0,71659.0
30148,861,748,0,0,101,12,Georgia,442,419,36.1,139200.0,256.0,61360.0
30152,43310,31019,8035,2709,1209,338,Georgia,20870,22440,37.4,260700.0,15093.0,109739.0
30204,12940,7689,4627,147,312,165,Georgia,5987,6953,37.5,134200.0,4441.0,52929.0
30215,36441,23910,9058,1739,1114,620,Georgia,17773,18668,42.3,260600.0,12432.0,118885.0
30217,9144,7733,1051,58,263,39,Georgia,4421,4723,41.5,100100.0,3566.0,54955.0
30218,1628,1271,313,0,44,0,Georgia,851,777,41.8,100600.0,580.0,61758.0
30223,36986,21503,14241,181,629,432,Georgia,18103,18883,39.8,114000.0,13653.0,52277.0
30233,23245,17439,4855,101,428,422,Georgia,12644,10601,40.4,136100.0,7997.0,72722.0
30248,25161,17759,6337,421,400,244,Georgia,12195,12966,34.9,159600.0,8158.0,78439.0
30253,55176,20434,28465,2640,2791,846,Georgia,26061,29115,35.6,166500.0,19125.0,79309.0
30256,2589,2482,55,0,38,14,Georgia,1300,1289,40.6,150900.0,854.0,70653.0
30268,10434,5472,4318,134,145,365,Georgia,4780,5654,38.0,138700.0,3451.0,62958.0
30273,14663,2334,9838,481,227,1783,Georgia,7054,7609,37.8,94600.0,4960.0,66548.0
30274,35347,3590,27858,1227,872,1800,Georgia,16177,19170,32.1,79600.0,12561.0,49231.0
30288,9230,1408,6850,117,476,379,Georgia,4212,5018,41.4,94100.0,3317.0,58346.0
30296,28671,2531,24006,715,400,1019,Georgia,12883,15788,35.5,100000.0,9049.0,66110.0
30303,6719,2076,4001,310,249,83,Georgia,3701,3018,21.8,149000.0,1261.0,42802.0
30501,29629,22756,4457,324,724,1368,Georgia,14415,15214,31.2,163200.0,9629.0,61639.0
30513,11753,11262,57,64,310,60,Georgia,5435,6318,50.1,189600.0,4955.0,62913.0
30519,46415,31433,8244,4270,1646,822,Georgia,23283,23132,35.4,227400.0,14133.0,108499.0
30545,698,656,6,16,19,1,Georgia,351,347,49.0,204900.0,325.0,64332.0
30549,24892,21676,1981,364,657,214,Georgia,12036,12856,39.6,190000.0,8447.0,79154.0
30571,3545,3378,42,23,56,46,Georgia,1910,1635,59.5,220900.0,1791.0,69156.0
30602,2824,1656,466,528,130,44,Georgia,1035,1789,19.5,,0.0,
30828,4205,1519,2604,45,31,6,Georgia,1988,2217,42.0,60400.0,1841.0,48145.0
30016,54242,21427,29611,729,1478,997,Georgia,25814,28428,35.6,124300.0,18064.0,66040.0
30101,58041,43140,10985,1371,1302,1243,Georgia,29085,28956,38.2,236900.0,19741.0,105937.0
30582,5038,4764,113,0,57,104,Georgia,2402,2636,40.5,192800.0,1780.0,50447.0
30665,67,21,46,0,0,0,Georgia,31,36,24.8,32500.0,20.0,28165.0
30734,3779,3624,1,0,11,143,Georgia,1970,1809,37.9,147500.0,1368.0,61670.0
30328,37111,26700,4562,4584,856,409,Georgia,17487,19624,38.4,385100.0,16437.0,123137.0
30345,25562,17095,5653,1480,839,495,Georgia,12877,12685,34.7,382600.0,9982.0,113505.0
30411,4766,2429,2337,0,0,0,Georgia,3357,1409,37.1,52900.0,898.0,40498.0
30516,2012,1741,197,0,35,39,Georgia,1073,939,45.8,75600.0,789.0,50990.0
30525,7305,6725,190,0,50,340,Georgia,3418,3887,52.1,158500.0,3066.0,63155.0
30541,1580,1569,0,0,0,11,Georgia,784,796,59.7,190700.0,620.0,53802.0
30683,6601,4967,1137,30,96,371,Georgia,3399,3202,43.6,138700.0,2552.0,62667.0
30547,3209,3025,131,6,36,11,Georgia,1548,1661,48.1,159700.0,1198.0,57226.0
30555,2273,2236,0,2,3,32,Georgia,1282,991,44.0,148400.0,931.0,56838.0
30746,940,940,0,0,0,0,Georgia,467,473,53.8,163900.0,408.0,48047.0
30725,4646,4249,109,11,98,179,Georgia,2343,2303,40.0,143300.0,1675.0,66743.0
30728,20609,18398,1182,401,424,204,Georgia,10224,10385,38.7,115800.0,7584.0,54502.0
30747,15438,12681,2315,13,275,154,Georgia,8341,7097,40.7,78000.0,5501.0,47817.0
30752,8463,8100,67,33,223,40,Georgia,4198,4265,43.2,126500.0,3361.0,60038.0
30906,58114,16522,39059,324,1201,1008,Georgia,28248,29866,34.7,85200.0,19490.0,46983.0
30002,5920,3259,2172,211,169,109,Georgia,2731,3189,42.0,306600.0,2791.0,96597.0
30011,15428,11955,1968,439,423,643,Georgia,7556,7872,34.6,155100.0,4728.0,75091.0
30033,32968,22275,4430,4741,1204,318,Georgia,15597,17371,37.2,288300.0,13194.0,107233.0
30040,70510,59548,3277,5201,1309,1175,Georgia,35048,35462,36.9,295600.0,23931.0,113263.0
30043,90675,49945,22279,11647,2702,4102,Georgia,44147,46528,36.1,200000.0,28171.0,91866.0
30079,2824,747,1560,304,213,0,Georgia,1281,1543,36.9,128900.0,1201.0,62373.0
30104,4960,4590,161,0,128,81,Georgia,2725,2235,43.5,104300.0,1624.0,69672.0
30106,21742,7709,12568,490,375,600,Georgia,9924,11818,36.7,138800.0,8055.0,67907.0
30121,23373,18528,3709,456,474,206,Georgia,11415,11958,34.7,143400.0,8497.0,66988.0
30122,25786,8885,14073,709,433,1686,Georgia,12611,13175,33.7,124000.0,9275.0,66327.0
30182,2498,2227,20,95,151,5,Georgia,1206,1292,48.0,113000.0,1027.0,55670.0
30184,6612,6285,86,4,203,34,Georgia,3227,3385,46.0,163000.0,2468.0,77581.0
30187,7918,6461,1117,92,172,76,Georgia,4027,3891,43.2,167400.0,2922.0,83897.0
30189,38550,33420,3076,930,718,406,Georgia,19413,19137,38.7,230700.0,13904.0,105389.0
30236,49694,12792,30519,2317,1235,2831,Georgia,23996,25698,33.0,121500.0,16186.0,64971.0
30252,46286,30911,12127,564,2004,680,Georgia,22260,24026,37.8,192300.0,14533.0,97603.0
30257,4345,3552,659,2,129,3,Georgia,2270,2075,39.6,125900.0,1630.0,60653.0
30258,3047,2645,252,23,59,68,Georgia,1488,1559,38.9,123700.0,1023.0,61318.0
30285,639,573,57,0,9,0,Georgia,304,335,49.1,72100.0,251.0,66465.0
30312,22275,9641,11034,732,709,159,Georgia,10565,11710,33.9,263700.0,11424.0,73811.0
30317,13737,6316,6361,317,643,100,Georgia,6343,7394,36.4,303000.0,5548.0,95141.0
30559,4701,4493,16,93,9,90,Georgia,2190,2511,47.9,220300.0,1965.0,63532.0
30568,1645,1456,125,4,28,32,Georgia,909,736,53.3,156500.0,741.0,83520.0
30572,796,758,18,12,1,7,Georgia,342,454,62.0,156700.0,426.0,37064.0
30575,1533,1298,33,5,0,197,Georgia,722,811,46.2,125800.0,442.0,65400.0
30576,2310,2217,73,0,8,12,Georgia,1158,1152,47.2,169200.0,848.0,63817.0
30577,21204,17253,2581,119,757,494,Georgia,9432,11772,40.4,101800.0,7659.0,55055.0
30625,2140,1766,351,0,10,13,Georgia,1069,1071,51.4,224700.0,886.0,73057.0
30629,4735,3989,468,157,118,3,Georgia,2524,2211,40.6,111800.0,1784.0,57208.0
30646,6506,5549,507,0,197,253,Georgia,2996,3510,39.6,145300.0,2617.0,62026.0
30667,954,803,150,1,0,0,Georgia,432,522,47.1,98200.0,371.0,64869.0
30677,18337,15897,1224,726,402,88,Georgia,8668,9669,43.1,241100.0,6728.0,106711.0
30506,44468,42925,323,366,530,324,Georgia,21788,22680,41.2,221600.0,15383.0,99349.0
30507,30076,23235,3857,906,361,1717,Georgia,15094,14982,33.0,140400.0,7978.0,68272.0
30511,4009,3744,0,0,4,261,Georgia,2042,1967,33.8,129500.0,1313.0,55294.0
30171,3467,3322,12,0,133,0,Georgia,1899,1568,43.9,158000.0,1260.0,79980.0
30607,10748,6506,2641,147,283,1171,Georgia,5345,5403,31.8,149400.0,3386.0,70777.0
30601,23685,12465,9893,165,478,684,Georgia,11651,12034,26.7,93500.0,9315.0,38054.0
30605,41451,27733,9564,2601,1166,387,Georgia,19411,22040,25.6,170100.0,16250.0,52529.0
30631,1647,583,1052,8,4,0,Georgia,832,815,45.7,76100.0,593.0,49117.0
30075,53328,44705,4889,1879,1218,637,Georgia,26329,26999,43.6,388500.0,19559.0,150824.0
30116,24161,20306,2862,56,284,653,Georgia,12078,12083,38.2,128600.0,8654.0,72262.0
30413,1805,1019,784,0,2,0,Georgia,799,1006,40.9,85100.0,645.0,50011.0
30415,6161,5635,408,20,78,20,Georgia,2755,3406,39.8,122000.0,2398.0,66350.0
30423,121,101,4,0,5,11,Georgia,66,55,32.4,,46.0,126730.0
30426,782,332,450,0,0,0,Georgia,410,372,31.2,59400.0,247.0,48486.0
30438,31,24,7,0,0,0,Georgia,12,19,39.5,,20.0,29120.0
30446,1251,683,485,0,73,10,Georgia,578,673,31.0,67400.0,441.0,41440.0
30470,338,307,11,0,0,20,Georgia,225,113,34.5,159100.0,152.0,45611.0
30473,2445,1875,423,10,64,73,Georgia,1280,1165,46.6,77400.0,1037.0,53528.0
30341,32341,18325,5506,3102,2072,3336,Georgia,17045,15296,32.2,283400.0,12749.0,85425.0
